creator_id,name,slug,games_count
24914,Naoki Someya,naoki-someya,3
7142,Ken Fedesna,ken-fedesna,4
4736,Paul Collins,paul-collins,1
3587,Richard Hogg,richard-hogg,2
5185,Takuya Iwasaki,takuya-iwasaki,11
17400,William Skirvin,william-skirvin,4
4325,Steve Barcia,steve-barcia,3
3205,John O’Dowd,john-odowd,1
3207,John Court,john-court,1
14991,Kazuhiko Aoki,kazuhiko-aoki,5
7122,Masanori Osaki,masanori-osaki,6
3723,Takayuki Fujii,takayuki-fujii,2
9632,Jason Wilson,jason-wilson,4
13816,Maurine Y. Starkey,maurine-y-starkey,5
9317,Michael McCuistion,michael-mccuistion,8
6522,Matt Boch,matt-boch,2
9277,Masaya Hashimoto,masaya-hashimoto,12
11794,Ted Woolsey,ted-woolsey,4
10978,Kiyoko Maeda,kiyoko-maeda,3
7598,Tomoaki Oga,tomoaki-oga,3
9533,Takeshi Yamanaka,takeshi-yamanaka,3
6531,John Howard,john-howard,3
6576,Ryō Nagamatsu,ryo-nagamatsu-2,4
17069,Takeshi Tezuka,takeshi-tezuka,2
10963,James Turner,james-turner,3
4883,Raide,raide,3
4359,Steven Hood,steven-hood,2
4359,Steven Hood,steven-hood,2
3482,Mark Featherstone,mark-featherstone,3
3690,Carter McBee,carter-mcbee,1
4632,Tomo Ikeda,tomo-ikeda,4
7064,Grzegorz Zawadzki,grzegorz-zawadzki,2
10360,Tomoya Tomita,tomoya-tomita,15
19727,Kazuma Kujo (planner),kazuma-kujo-planner,2
13907,Robert G. Depew,robert-g-depew,4
7071,Frederik Schreiber,frederik-schreiber,2
7065,Khaled Ibrahimi,khaled-ibrahimi,2
6924,Eishi Segawa,eishi-segawa,1
6922,Takashi Nishimura,takashi-nishimura,1
4044,Marco Bertoldo,marco-bertoldo,3
9276,Tomoyoshi Miyazaki,tomoyoshi-miyazaki,11
12906,Mark Nau,mark-nau,5
7256,Mark Crowe,mark-crowe,13
17707,Alan Murphy,alan-murphy,8
21892,Yasuhiko Kamata,yasuhiko-kamata,2
4678,Yoshiro Kimura,yoshiro-kimura,7
19725,T. Okui,t-okui,1
19724,Meeher (planner),meeher-planner,1
19723,Max.D,maxd,1
19720,H. Yamada,h-yamada,1
19726,Tomohiro,tomohiro,1
19721,T. Yokota,t-yokota,1
4619,Jeff Grubb,jeff-grubb,2
4152,Toshihiro Kondō,toshihiro-kondo,4
25697,Nobuhiro Hioki,nobuhiro-hioki,5
13825,David Giles,david-giles,2
4043,Vivian Barad,vivian-barad,2
5528,Maurice Suckling,maurice-suckling,5
6765,Hiroyuki Abe,hiroyuki-abe,4
3407,Chris Kramer,chris-kramer,2
3406,Dmitry Morozov,dmitry-morozov,2
3409,Maxim Kamensky,maxim-kamensky,2
3408,Sergey Gerasev,sergey-gerasev,2
8657,Duane Stinnett,duane-stinnett,3
4857,Ack Kinmonth,ack-kinmonth,1
5702,Takao Hirabayashi,takao-hirabayashi,5
6019,Jon Knoles,jon-knoles,5
9631,Martin Pond,martin-pond,3
16019,Mark Cooksey,mark-cooksey,26
3134,Wil Whitlark,wil-whitlark,1
16389,Nancy Fong,nancy-fong,7
5355,Eduard Gotovtsev,eduard-gotovtsev,1
5354,Ivan Belousov,ivan-belousov,2
6461,Shintaro Sato,shintaro-sato,3
6463,Seita Inoue,seita-inoue,3
4149,Yoshihiro Konda,yoshihiro-konda,5
27104,Brian Lindley,brian-lindley,1
27105,Steve Anthony,steve-anthony,1
27103,Kirk Gibsons,kirk-gibsons,1
7996,Shintaro Kojima,shintaro-kojima,15
6128,Patricio Meneses,patricio-meneses,1
3724,Michael Chang,michael-chang,2
6127,Leo Benaducci,leo-benaducci,1
6126,Carlos Bordeu,carlos-bordeu,1
6125,Andrés Bordeu,andres-bordeu,1
4229,Kataru Uchimura,kataru-uchimura,5
6129,Edmundo Bordeu,edmundo-bordeu,1
7433,David Baszucki,david-baszucki,2
21987,Kentaro Yasui,kentaro-yasui,3
6410,Ion Hazzikostas,ion-hazzikostas,5
8009,Cash DeCuir,cash-decuir,2
8007,James Chew,james-chew,2
8008,Olivia Wood,olivia-wood,2
7520,Yasuaki Fujita,bun-bun,14
3863,Billy Winchester,billy-winchester,1
3860,Adhit Android,adhit-android,1
3866,Sukmadi Rafiuddin,sukmadi-rafiuddin,1
3864,Rendy Basuki,rendy-basuki,1
3867,Dai Daks,dai-daks,1
4228,Jun Orihara,jun-orihara,2
3861,KOIL,koil,1
3865,Vadi Vanadi,vadi-vanadi,1
3868,Rachmad Imron,rachmad-imron,1
3862,Ben Luigi,ben-luigi,1
14125,Richard Robinson,richard-robinson,3
3880,Alex Meduna,alex-meduna,3
7266,Martin Galway,martin-galway,24
3880,Alex Meduna,alex-meduna,3
3510,Takeshi Kawaguchi,takeshi-kawaguchi,8
4876,Lauren Davidson,lauren-davidson,1
4877,Octavi Navarro,octavi-navarro,1
5699,Yoshitaka Kawabata,yoshitaka-kawabata,3
3375,Theodore Wohng,theodore-wohng,1
3378,Sjoerd De Jong,sjoerd-de-jong,1
3377,Markus Palviainen,markus-palviainen,1
5101,Joel Goldsmith,joel-goldsmith,1
3376,Markus Arvidsson,markus-arvidsson,1
8172,Margaret Foley-Mauvais,margaret-foley-mauvais,5
27358,Julian Maroda,julian-maroda,1
5780,David Nottingham,david-nottingham,4
4624,Kekai Kotaki,kekai-kotaki,1
4621,Ree Soesbee,ree-soesbee,1
4620,Bobby Stein,bobby-stein,1
5159,Larry LaPierre,larry-lapierre,2
5160,Ian Lloyd,ian-lloyd,2
5003,Hal Roach,hal-roach,2
4055,Paul Kondrashov,paul-kondrashov,2
22425,Ben McCaw,ben-mccaw,3
5094,Jeremy Lee,jeremy-lee,1
5095,Patrick J. Doody,patrick-j-doody,1
23709,Kevin Feige,kevin-feige,3
7188,Manami Kiyota,manami-kiyota,5
4056,Max Bodrikov,max-bodrikov,2
6802,Matt Selman,matt-selman,3
9531,Paul S. Mudra,paul-s-mudra,3
6803,Tim Long,tim-long,3
20895,Ed Fear,ed-fear,1
4518,Robb Alvey,robb-alvey,7
24125,Kiyotaka Sousui,kiyotaka-sousui,2
3455,Walid Miled,walid-miled,1
7312,Hirono Sato,hirono-sato,4
3973,Zach Gage,zach-gage,8
9532,Yoshito Shoudai,yoshito-shoudai,2
9535,Norichika Sato,norichika-sato,2
5106,Andrew McKerrow,andrew-mckerrow,1
6804,Matt Warburton,matt-warburton,2
18643,Nick Pelling,nick-pelling,5
20666,Daisuke Kise,daisuke-kise,2
5014,Makoto Uchida,makoto-uchida,7
22772,Tadahiro Usuda,tadahiro-usuda,2
9375,Joshua Cloud,joshua-cloud,2
9184,Jason Magness,jason-magness,5
19961,Koji Taguchi,koji-taguchi,2
23536,Takayuki Ideriha,takayuki-ideriha,2
17052,Keita Etō,keita-eto,2
8532,Greg Johnson,greg-johnson,10
3885,Brenda Romero,brenda-romero,8
17703,David Theurer,dave-theurer,7
5341,Keith Rust,keith-rust,4
3939,Daniel Olsén,daniel-olsen,2
6586,Junkie XL,junkie-xl,7
5775,Makoto Yodawara,makoto-yodawara,1
3443,Geoff Soulis,geoff-soulis,1
15036,Akiyoshi Masuda,akiyoshi-masuda,2
22376,Hiroshi Usami,hiroshi-usami,3
3445,Matthew Hansen,matthew-hansen,1
5776,Ken Shimomura,ken-shimomura,1
5922,Hiroshi Iuchi,hiroshi-iuchi,9
23866,Yōichi Wada,yoichi-wada,2
4208,Bernd Beyreuther,bernd-beyreuther,3
3895,Henning Solberg,henning-solberg,1
3896,Øivind Scharning,oivind-scharning,1
3894,Jarl Schjerverud,jarl-schjerverud,1
3893,Leon Willett,leon-willett,1
23212,Noriyuki Watanabe,noriyuki-watanabe,2
6821,Hideyuki Sugawara,hideyuki-sugawara,2
7651,Yoshihisa Kishimoto,yoshihisa-kishimoto,18
5335,Scott Herrington,scott-herrington,1
6510,Frantz Cournil,frantz-cournil,5
6092,Serge Plagnol,serge-plagnol,5
6189,Mike Olsen,mike-olsen,2
3579,Mathieu Larivière,mathieu-lariviere,1
4321,Michael Hoenig,michael-hoenig,5
8734,Tsuyoshi Wakayama,tsuyoshi-wakayama,6
11126,Andy Anderson,andy-anderson,5
3542,Shaun Hatton,shaun-hatton,1
3544,Miguel Sternberg,miguel-sternberg,1
3544,Miguel Sternberg,miguel-sternberg,1
3223,Jules Verne,jules-verne,4
9806,Keisuke Nishimori,keisuke-nishimori,3
15701,Shigeki Morimoto,shigeki-morimoto,8
3688,Remigiusz Michalski,remigiusz-michalski,1
3687,Michal Michalski,michal-michalski,1
3294,Bill Spence,bill-spence,3
21771,Bruno Carlucci,bruno-carlucci,2
3958,Joni Kittaka,joni-kittaka,2
3227,Marcos Sueiro,marcos-sueiro,1
3232,Freya Horn,freya-horn,1
3225,Álvaro Lafuente,alvaro-lafuente,1
3231,Aniol Alcaraz,aniol-alcaraz,1
3229,Pol Urós,pol-uros,1
3235,Kevin Cerdà,kevin-cerda,1
3234,Lourdes Nicolich,lourdes-nicolich,1
4893,Dan Gorlin,dan-gorlin,5
4882,Christine Love,christine-love,5
7529,Ryo Koike,ryo-koike,11
17968,Kurt Heiden,kurt-heiden,6
11034,James McLeod,james-mcleod,4
7046,Hiroshi Kondo,hiroshi-kondo,3
7184,Toshiaki Yajima,toshiaki-yajima,4
12109,Nobuteru Yūki,nobuteru-yuki,5
3202,Roth Sothy,roth-sothy,1
3203,Brian Altano,brian-altano,1
4524,Matt Ragan,matt-ragan,4
3500,Hiroaki Takahashi,hiroaki-takahashi,6
6099,Laurent Salmeron,laurent-salmeron,3
6599,Charlie Bewsher,charlie-bewsher,3
5860,Fred Leonard,fred-leonard,3
5861,Plume,plume,3
5859,Michael Janod,michael-janod,3
8828,Mari Shibata,mari-shibata,3
8827,Hirotake Ohtsubo,hirotake-ohtsubo,3
8823,Yosuke Oshino,yosuke-oshino,3
15994,Ken Lobb,ken-lobb,7
10520,Marcus Nilsson,marcus-nilsson,1
10521,Heavy Melody Music,heavy-melody-music,1
4007,Adrian Carless,adrian-carless,3
6774,Katsumi Yokota,katsumi-yokota,6
17999,Jason Perkins,jason-perkins,4
5602,Jacques Hennequet,jacques-hennequet,2
13346,Takanori Arima,takanori-arima,9
4281,Matteo Marsala,matteo-marsala,5
3590,Ben MacDougall,ben-macdougall,1
3592,Marwan Hilmi,marwan-hilmi,1
3595,Eric Lang,eric-lang,1
14977,James Bailey,james-bailey,5
3593,Collin Hover,collin-hover,1
4324,Ben Jones,ben-jones,4
3591,Emil Anticevic,emil-anticevic,1
3594,Anton Fadeev,anton-fadeev,1
3596,Keith Lee,keith-lee,1
3295,Glen Egan,glen-egan,1
3290,Jenny Spurlock,jenny-spurlock,1
3291,David Grace,david-grace,1
7197,Jonas Kjellberg,jonas-kjellberg,1
4283,Tom Gerber,tom-gerber,4
4279,Adam Orth,adam-orth,4
6691,Jon David,jon-david,4
4284,Jason Barajas,jason-barajas,4
16953,Andy Schwalenberg,andy-schwalenberg,3
7196,Jacob Janerka,jacob-janerka,1
9836,Jimmy Huey,jimmy-huey,7
4257,Gaute Godager,gaute-godager,4
10382,Henrik Strandberg,henrik-strandberg,3
4008,Mark Glossop,mark-glossop,6
6378,Kirk R. Casey,kirk-r-casey,6
6377,Marc Russo,marc-russo,6
6376,Dix Bruce,dix-bruce,6
4990,Rudolf Stember,rudolf-stember,8
4540,Robert Stein III,robert-stein-iii,6
4271,Stephen DiDuro,stephen-diduro,3
5135,Nobuyoshi Kanzaki,nobuyoshi-kanzaki,2
7949,Vince Joly,vince-joly,6
7536,Eveline Fischer,eveline-fischer,6
7246,Azusa Kato,azusa-kato,2
5247,Dave Owens,dave-owens,6
4273,Shane Ellis,shane-ellis,2
4273,Shane Ellis,shane-ellis,2
8213,Kazunori Tazaki,kazunori-tazaki,7
21037,Ryohei Hayashi,ryohei-hayashi,2
8947,Yukinobu Chida,yukinobu-chida,10
5139,Laurie Strand,laurie-strand,3
5138,Rich Watson,rich-watson,3
5140,Chuck Carter,chuck-carter,3
4779,Yann Le Tensorer,yann-le-tensorer,4
8047,Satoshi Sakai,satoshi-sakai,9
21227,Clark Crawford,clark-crawford,7
14283,Bennett Foddy,bennett-foddy,4
17249,Paul Tonge,paul-tonge,6
3948,High Frequency Bandwidth,high-frequency-bandwidth,1
3947,Alex Paterson,alex-paterson,1
3946,Dom Beken,dom-beken,1
5484,George Andreas,george-andreas,2
5209,Marc-Antoine Bernard-Brunel,marc-antoine-bernard-brunel,1
3221,Hervé Barbaresi,herve-barbaresi,1
3222,Nadim Haddad,nadim-haddad,1
3218,Fabien Delpiano,fabien-delpiano,1
3217,Thomas Bonin,thomas-bonin,1
10806,Kazuhiro Tsuchiya,kazuhiro-tsuchiya,4
3220,Jérémy Laumon,jeremy-laumon,1
3219,Fabrice Kocik,fabrice-kocik,1
3989,Ben Brode,ben-brode,1
3987,Mike Donais,mike-donais,1
3990,Eric Dodds (former),eric-dodds-former,1
3986,Derek Sakamoto,derek-sakamoto,1
6158,Chihiro Fujioka,chihiro-fujioka,10
28874,Bob Harison,bob-harison,1
8264,Yoshiyuki Sadamoto,yoshiyuki-sadamoto,11
3764,James Spanos,james-spanos,2
6690,Takahiro Sasanoi,takahiro-sasanoi,2
16875,Kerry J. Ganofsky,kerry-j-ganofsky,6
15807,Phil Williams (GBA),phil-williams-gba,4
4634,Ben Chandler,ben-chandler,2
4836,Thomas Wilson,thomas-wilson,2
6883,Tami Caryl Borowick,tami-caryl-borowick,5
4627,Masahiro Yuki,masahiro-yuki,3
4765,Cedric Lecacheur,cedric-lecacheur,2
4765,Cedric Lecacheur,cedric-lecacheur,2
6878,Atsushi Miyauchi,atsushi-miyauchi,5
9855,David Hayes,david-hayes,3
8262,Kazunori Itō,kazunori-ito,11
5872,Percival,percival,1
8886,Saki Haruyama,saki-haruyama,5
4061,Anamanaguchi,anamanaguchi,2
24857,Pierre Quéru,pierre-queru,1
24855,Ryan Matejka,ryan-matejka,1
24856,Lizzy Dawson,lizzy-dawson,1
24854,Nicholas Kraak,nicholas-kraak,1
9334,Takeru Kanazaki,takeru-kanazaki,9
7068,Chris Pollitt,chris-pollitt,2
7915,Fumihiro Nonomura,fumihiro-nonomura,5
7916,Ryosuke Taniguchi,ryosuke-taniguchi,5
7195,Ron Millar,ron-millar,5
9324,Shinya Kumazaki,shinya-kumazaki,9
2912,Mike Neumann,mike-neumann,2
18270,David E. Davis,david-e-davis,3
5010,Jacques Simian,jacques-simian,3
26231,Thomas Brockhage,thomas-brockhage,4
4485,Kemmei Adachi,kemmei-adachi,8
5012,François Villard,francois-villard,3
9350,Pete Anderson,pete-anderson,2
4231,Yukio Takahashi,yukio-takahashi,6
5011,Philippe Bouet,philippe-bouet,3
6715,Takayuki Nakamura,takayuki-nakamura,23
26148,Gabe Cuzzillo,gabe-cuzzillo,2
20766,Tom Holkenborg,tom-holkenborg,2
4322,Harrison Pretat,harrison-pretat,1
4323,Adam Heart,adam-heart,1
7241,Noriaki Okamura,noriaki-okamura,8
7193,Masatsugu Saito,masatsugu-saito,3
11782,Eric Nofsinger,eric-nofsinger,3
11214,Hal Rushton,hal-rushton,12
15854,Martin Goodall,martin-goodall,3
5520,Mark Edmonds,mark-edmonds,2
4337,Scott Stoabs,scott-stoabs,3
5517,Duncan Botwood,duncan-botwood,2
3301,Radim Křivánek,radim-krivanek,1
7517,Akira Yasuda,akiman,16
5305,Galneryus,galneryus,1
13941,Paul Mock,paul-mock,3
5476,Joakim Bergqwist,joakim-bergqwist,4
8872,Yasuo Inoue,yasuo-inoue,5
6575,Shiro Mouri,shiro-mouri,2
18177,Martin Goodall (both SNES),martin-goodall-both-snes,2
7203,Jeff Everett,jeff-everett,10
18925,Tony Hsieh,tony-hsieh,4
11799,Cary Penczek,cary-penczek,4
5667,Tetsuya Kaku,tetsuya-kaku,4
12157,Yasushi Maeda,yasushi-maeda,5
3498,Joe Falke,joe-falke,1
5709,Glenn Seidel,glenn-seidel,3
10094,David Bishop,david-bishop,9
4439,Harri Tikkanen,harri-tikkanen,5
4332,David Board,david-board,2
15507,Ariel Gross,ariel-gross,4
6773,Katsuhiko Yamada,katsuhiko-yamada,4
8343,Chris Purvis,chris-purvis,1
7430,Andrew Greensmith,andrew-greensmith,2
3641,Xavier Marguis,xavier-marguis,1
3644,Jean-Baptiste Duval,jean-baptiste-duval,1
6775,Jun Kobayashi,jun-kobayashi,3
4469,Terry Scott Taylor,terry-scott-taylor,3
23687,David Rogers,david-rogers,2
11520,Hiroaki Matsui,hiroaki-matsui,5
26341,Marc Turndorf,marc-turndorf,2
5272,Todd Haberman,todd-haberman,3
4207,Fabian Rudzinski,fabian-rudzinski,2
4282,Sam Bass,sam-bass,4
3608,Mike Donatelli,mike-donatelli,3
3606,Nordien Aoulad Bouchta,nordien-aoulad-bouchta,1
3610,Jeremy Gaffney,jeremy-gaffney,3
3607,Jeff Kurtenacker,jeff-kurtenacker,3
8730,Ko Takeuchi,ko-takeuchi,16
5807,Davide Soliani,davide-soliani,3
8750,Masaru Tajima,masaru-tajima,22
12508,David Eckelberry,david-eckelberry,2
8190,Soyo Oka,soyo-oka,9
4558,Jez Harris,jez-harris,2
20599,Sergey Noskov,sergey-noskov,3
4335,Michael Currington,michael-currington,2
4336,Jeff Pidasdny,jeff-pidasdny,2
3843,Bruno Martin,bruno-martin,1
4334,Steve Reed,steve-reed,2
6291,Hidari,hidari,7
8876,Toyokazu Nonaka,toyokazu-nonaka,21
8910,Michael Clasgens,michael-clasgens,3
9583,Hiroyuki Kubota,hiroyuki-kubota,6
7975,Kozue Ishikawa,kozue-ishikawa,6
9638,Ryota Kawade,ryota-kawade,5
15572,Neil Holmes,neil-holmes,3
5803,Gian Marco Zanna,gian-marco-zanna,2
5800,Sylvain Glaize,sylvain-glaize,2
5799,Damiano Moro,damiano-moro,2
5801,Tiziano Sardone,tiziano-sardone,2
11548,Paul Reiche III,paul-reiche-iii,13
5805,Fabrizio Stibiel,fabrizio-stibiel,2
9179,Ronald Millar Sr.,ronald-millar-sr,5
5802,Xavier Manzanares,xavier-manzanares,2
5804,Andrea Babich,andrea-babich,2
5806,Mauro Perini,mauro-perini,2
9297,David Bogan,david-bogan,4
4550,Dan Ogles,dan-ogles,1
23565,Terry White,terry-white,2
4552,Jason Booth,jason-booth,1
4551,Ken Troop,ken-troop,1
4059,Tommy Tordsson,tommy-tordsson,1
4549,James Jones,james-jones,1
7409,Masayuki Horikawa,masayuki-horikawa,5
28145,Aaron Contreras,aaron-contreras,1
9040,David Gregory,david-gregory,3
5771,Crispin Hands,crispin-hands,3
28147,Jiesang Song,jiesang-song,1
28146,Chris Sutton,chris-sutton,1
4669,Alexander Ahura,alexander-ahura,1
11016,Masato Yamane,masato-yamane,4
4668,Sergey Dvoynikov,sergey-dvoynikov,1
4671,Timofey Shargorodskiy,timofey-shargorodskiy,1
12136,Motoaki Furukawa,motoaki-furukawa,9
7679,Masayuki Doi,masayuki-doi,11
11072,Seiichiro Nagahata,seiichiro-nagahata,10
5533,David Lester,david-lester,6
21302,Roland Gustafsson,roland-gustafsson,6
23035,Yasuhiro Iizuka,yasuhiro-iizuka,2
3748,Rio Hamamoto,rio-hamamoto,10
11149,Shin-ichiro Tomie,shin-ichiro-tomie,13
3481,Stephen Lord,stephen-lord,2
7780,Ken Williams,ken-williams,14
3479,Andrew Diey,andrew-diey,1
3483,Nick Tipping,nick-tipping,1
5515,Tomokatsu Hagiuda,tomokatsu-hagiuda,2
7853,Akihiro Suzuki,akihiro-suzuki,11
4001,Neil Biggin,neil-biggin,8
7748,Chris Mitchell,chris-mitchell,3
6051,Michael S. Maza,michael-s-maza,4
29626,Nikita Danshin,nikita-danshin,1
29634,Diana Stolyrova,diana-stolyrova,1
29633,Artem Pisarev,artem-pisarev,1
29630,Kristina Dashevskaya,kristina-dashevskaya,1
29625,Danny Wadeson,danny-wadeson,1
29628,Aleksandra Korabelnikova,aleksandra-korabelnikova,1
29631,Kirill Simonenko,kirill-simonenko,1
29629,Toma Klepinina,toma-klepinina,1
29627,Alexander Kolchin,alexander-kolchin,1
29632,Julia Migacheva,julia-migacheva,1
9201,Mira F. Ross,mira-f-ross,2
19766,Steve Kongsle,steve-kongsle,3
7281,Junya Nakano,junya-nakano,9
3857,Daniel Pangelina,daniel-pangelina,1
13963,Chris Archer,chris-archer,7
27600,Sanford Santacroce,sanford-santacroce,1
27599,Hugh Michaels,hugh-michaels,1
27597,Lazlow Jones,lazlow-jones,1
27598,Anthony Litton,anthony-litton,1
3328,:fr:EnV (musicien),frenv-musicien,1
9619,Jun Chikuma,jun-chikuma,27
6506,Joe Hellesen,joe-hellesen,5
27596,Gregory Johnson,gregory-johnson,1
6506,Joe Hellesen,joe-hellesen,5
9619,Jun Chikuma,jun-chikuma,27
11147,Hiroshi Matsumoto,hiroshi-matsumoto,14
6208,Shannon Copur,shannon-copur,4
7458,Lars Brubaker,lars-brubaker,3
8889,Frank Lafuente,frank-lafuente,7
25529,Carlos Rodriguez,carlos-rodriguez,2
4806,Sebastian Armonioso,sebastian-armonioso,1
19978,Donovan Soto,donovan-soto,2
8811,Nobuyoshi Miwa,nobuyoshi-miwa,4
21821,Jacques Tourneur,jacques-tourneur,1
5646,Michio Okamura,michio-okamura,1
8322,Naotaka Hayashi,naotaka-hayashi,8
8345,Neale Williams,neale-williams,5
4078,Marco Brezzo,marco-brezzo,1
4079,Daniel Herrera,daniel-herrera,1
7008,Brad Gour,brad-gour,7
4077,Jonathan Straw,jonathan-straw,1
10519,Hiroshi Okubo,hiroshi-okubo,12
3685,Daniel Doan,daniel-doan,2
3686,Raghav Mathur,raghav-mathur,2
4184,Keith Turkowski,keith-turkowski,2
4186,Drew Rechner,drew-rechner,2
5126,Satoshi Sumiya,satoshi-sumiya,2
29172,Kosuke Usami,kosuke-usami,3
3684,Nick Dechiara,nick-dechiara,1
7293,Juan L. Sanchez,juan-l-sanchez,3
4484,Brett Norton,brett-norton,2
8753,Shinichi Nakamoto,shinichi-nakamoto,9
14625,David Fernández Huerta,david-fernandez-huerta,3
7516,Ryota Ito,ryota-ito,14
6044,Frank Hsu,frank-hsu,3
5024,Erik Leppen,erik-leppen,1
9579,Isao Abe,isao-abe,26
5030,Jan-Maarten Nachtegeller,jan-maarten-nachtegeller,1
5027,Florian van Strien,florian-van-strien,1
5029,Arjen Schut,arjen-schut,1
5025,Jos Bouman,jos-bouman,1
5028,Jan Jaap Doeven,jan-jaap-doeven,1
5026,Herman Groenenboom,herman-groenenboom,1
5649,Geoff Zanelli,geoff-zanelli,3
7190,Kazuho Hyodo,kazuho-hyodo,3
4360,Jake Song,jake-song,1
5629,Lee Mather,lee-mather-creative-director,2
16998,Tony Taka,tony-taka,8
10850,Graeme Boxall,graeme-boxall,2
8127,Tyler Thompson,tyler-thompson,2
8126,Peter Hu,peter-hu,2
5887,Teruo Taniguchi,teruo-taniguchi,3
4285,Omar Aziz,omar-aziz,3
4827,Stephen Cakebread,stephen-cakebread,4
6648,Michael Jackson,michael-jackson,6
6391,Shin Yoshida,shin-yoshida,4
12156,Hiroaki Ozawa,hiroaki-ozawa,3
21026,Matthew M. Brown,matthew-m-brown,1
21024,Leo Hourvitz,leo-hourvitz,1
6206,Patrick J. Barrett,patrick-j-barrett,1
3785,Joshua Fairhurst,joshua-fairhurst,2
21023,Goopy Rossi,goopy-rossi,1
21025,Margaret Ng,margaret-ng,1
18036,Paul Shirley,paul-shirley,3
18447,Jeffrey Charvat,jeffrey-charvat,3
7956,ACE+,ace-2,3
7957,Katsunori Itai,katsunori-itai,3
7314,Minota Kenshin,minota-kenshin,1
19241,John Stookey,john-stookey,4
7954,Norihino Takami,norihino-takami,3
5271,Soundelux DMG,soundelux-dmg,1
6475,Jesse McReynolds,jesse-mcreynolds,2
6037,Chris Norden,chris-norden,3
28810,Jeffrey Martin Brown,jeffrey-martin-brown,1
4707,Daisuke Fukugawa,daisuke-fukugawa,2
5556,Denis Dyack,denis-dyack,6
4556,Allan Becker,allan-becker,7
3786,Randy Greenback,randy-greenback,3
4278,Joseph Humfrey,joseph-humfrey,2
3784,Chris D. Cooper,chris-d-cooper,1
12133,Gregory MacMartin,gregory-macmartin,2
12905,Peter T. Akemann,peter-t-akemann,3
3782,David Brossoie,david-brossoie,1
3782,David Brossoie,david-brossoie,1
12905,Peter T. Akemann,peter-t-akemann,3
5948,Takeshi Majima,takeshi-majima,3
3492,Kasny Jaroslav,kasny-jaroslav,1
19027,Mark Lindstrom,mark-lindstrom,2
6540,Yasuyuki Oda,yasuyuki-oda,3
3600,Brian Grainger,brian-grainger,1
1695,Dean O'Donnell,dean-odonnell,1
9056,Iku Mizutani,iku-mizutani,19
11100,Frank Pusateri,frank-pusateri,2
1694,Keith Patella,keith-patella,1
1696,Arthur Bruno,arthur-bruno,1
4710,Takamasa Ohsawa,takamasa-ohsawa,3
5136,Satoru Matsuyama,satoru-matsuyama,1
5134,Hayato Kabe,hayato-kabe,1
5133,Tatsunori Oohashi,tatsunori-oohashi,1
5128,Yukinori Kawamoto,yukinori-kawamoto,1
5131,Akira Watanabe,akira-watanabe,1
19311,Satoshi Kishiwada,satoshi-kishiwada,5
8904,Nobuyuki Matsushima,nobuyuki-matsushima,4
4264,Ted Price,ted-price,2
9905,Stuart Atkinson,stuart-atkinson,5
7294,Dean Betton,dean-betton,1
7292,Jens Hartvig Andersen,jens-hartvig-andersen,1
6739,Tobias Enhus,tobias-enhus,3
7010,Saki Kaskas,saki-kaskas,4
20883,Angela Martinez,angela-martinez,1
20881,Lisa Lopes,lisa-lopes,1
20884,Melissa Elliott,melissa-elliott,1
20882,Shawntae Harris,shawntae-harris,1
20897,Armando Colon,armando-colon,1
20898,"Rashad ""Ringo"" Smith",rashad-ringo-smith,1
20888,Lil' Kim,lil-kim,1
20892,Da Brat,da-brat,1
20894,"Missy ""Misdeameanor"" Elliott",missy-misdeameanor-elliott,1
4020,Peter Besson,peter-besson,1
20878,Kimberly Jones,kimberly-jones,1
20893,Left Eye,left-eye,1
20896,Angie Martinez,angie-martinez,1
10270,Caroline Esmurdoc,caroline-esmurdoc,3
20997,Yuri Adachi,yuri-adachi,3
22442,Shane Dabiri,shane-dabiri,2
3491,Stéphane Brochu,stephane-brochu,2
4275,Jon Ingold,jon-ingold,1
4276,Jaume Illustration,jaume-illustration,1
4277,Alan Dukes,alan-dukes,1
4274,Laurence Chapman,laurence-chapman,1
5183,Daisuke Iizuka,daisuke-iizuka,2
